
Experiment #1 begin 
- freq    = 5.00 Hz
- rho_int = 700.00 kg/m3
- rho_bed = 700.00 kg/m3

t(s)	cont	z_int	E_pot
4.30	277	0.14	0.796
4.40	41	0.21	1.126
4.50	102	0.15	0.941
4.60	58	0.22	1.010
4.70	222	0.18	0.822
4.80	53	0.23	1.125
4.90	121	0.16	0.958
5.00	60	0.20	0.971
5.10	280	0.19	0.787
5.20	54	0.25	1.098
5.30	116	0.18	0.913
5.40	57	0.23	1.000
5.50	223	0.18	0.827
5.60	49	0.27	1.085
5.70	132	0.18	0.905
5.80	50	0.25	0.989
5.90	216	0.21	0.826
6.00	56	0.27	1.054
6.10	145	0.22	0.870
6.20	74	0.27	0.994
6.30	188	0.24	0.820
6.40	55	0.31	1.046
6.50	171	0.22	0.872
6.60	45	0.33	0.979
6.70	233	0.27	0.794
6.80	42	0.36	1.075
6.90	141	0.27	0.893
7.00	27	0.33	0.968
7.10	234	0.27	0.793
7.20	78	0.34	1.064
7.30	176	0.25	0.884
7.40	80	0.33	1.003
7.50	209	0.26	0.813
7.60	67	0.34	1.053
7.70	148	0.23	0.882
7.80	68	0.32	1.001
7.90	220	0.24	0.822
8.00	58	0.37	1.055
8.10	158	0.28	0.884
8.20	90	0.33	0.966
8.30	253	0.29	0.791
8.40	45	0.36	1.050
8.50	149	0.27	0.878
8.60	48	0.34	0.976
8.70	217	0.27	0.798
8.80	39	0.37	1.041
8.90	157	0.30	0.860
9.00	66	0.39	1.007
9.10	183	0.33	0.824
9.20	40	0.43	1.060
9.30	137	0.33	0.879
9.40	46	0.42	1.014
9.50	192	0.34	0.832
9.60	85	0.41	0.999
9.70	195	0.33	0.821
9.80	65	0.43	0.991
9.90	200	0.35	0.819
10.00	58	0.46	1.006
10.10	185	0.37	0.816
10.20	68	0.49	1.011
10.30	183	0.40	0.826
10.40	72	0.51	0.998
10.50	206	0.40	0.804
10.60	70	0.51	1.011
10.70	190	0.42	0.822
10.80	58	0.53	0.998
10.90	187	0.44	0.811
11.00	48	0.58	1.043
11.10	156	0.48	0.871
11.20	67	0.53	0.957
11.30	235	0.47	0.784
11.40	65	0.58	1.039
11.50	165	0.49	0.861
11.60	94	0.56	0.929
11.70	258	0.49	0.764
11.80	52	0.64	1.055
11.90	140	0.58	0.880
12.00	83	0.59	0.929
12.10	242	0.52	0.763
12.20	51	0.64	1.019
12.30	164	0.57	0.848
12.40	62	0.64	0.948
12.50	225	0.58	0.773
12.60	55	0.69	1.022
12.70	156	0.64	0.850
12.80	105	0.70	0.958
12.90	247	0.59	0.780
13.00	67	0.74	1.037
13.10	157	0.72	0.864
13.20	107	0.70	0.903
13.30	281	0.64	0.737
13.40	54	0.74	1.043
13.50	157	0.71	0.865
13.60	105	0.70	0.922
13.70	243	0.63	0.749
13.80	42	0.76	1.050
13.90	135	0.77	0.864
14.00	66	0.77	0.953
14.10	222	0.74	0.763
14.20	65	0.78	1.002
14.30	164	0.77	0.805
14.40	68	0.74	0.937
14.50	239	0.67	0.765
14.60	62	0.88	0.977
14.70	179	0.89	0.770
14.80	49	0.85	0.985
14.90	190	0.80	0.807
15.00	95	0.87	0.906
15.10	260	0.84	0.731
15.20	75	0.93	0.986
15.30	204	0.93	0.779
15.40	98	0.92	0.943
15.50	232	0.86	0.747
15.60	74	0.94	0.976
15.70	213	0.90	0.785
15.80	101	0.98	0.908
15.90	271	0.90	0.720
16.00	43	1.06	1.006
16.10	189	1.14	0.817
16.20	100	1.00	0.884
16.30	276	0.92	0.715
16.40	53	1.05	1.006
16.50	194	1.10	0.817
16.60	143	1.04	0.873
16.70	281	0.99	0.716
16.80	61	1.18	0.985
16.90	204	1.34	0.789
17.00	95	1.03	0.916
17.10	278	0.88	0.720
17.20	60	1.05	1.006
17.30	183	1.14	0.823
17.40	127	1.14	0.903
17.50	282	0.99	0.709
17.60	43	1.04	1.008
17.70	184	1.08	0.817
17.80	116	1.11	0.909
17.90	273	1.06	0.716
18.00	45	1.09	0.983
18.10	204	1.09	0.807
18.20	309	1.10	0.744
18.30	340	1.10	0.744
18.40	342	1.09	0.743
18.50	339	1.09	0.742
18.60	342	1.07	0.742
18.70	346	1.06	0.741
18.80	350	1.05	0.740
18.90	349	1.05	0.740

Experiment #42 begin 
- freq    = 5.00 Hz
- rho_int = 800.00 kg/m3
- rho_bed = 1200.00 kg/m3

t(s)	cont	z_int	E_pot
1.10	297	0.11	0.790
1.20	31	0.14	1.133
1.30	111	0.09	0.970
1.40	51	0.13	0.992
1.50	277	0.12	0.794
1.60	51	0.15	1.137
1.70	111	0.10	0.961
1.80	74	0.13	1.006
1.90	242	0.10	0.825
2.00	41	0.15	1.093
2.10	151	0.10	0.908
2.20	68	0.15	1.017
2.30	258	0.11	0.815
2.40	38	0.16	1.098
2.50	153	0.12	0.918
2.60	28	0.14	1.033
2.70	199	0.10	0.836
2.80	33	0.16	1.081
2.90	149	0.11	0.885
3.00	73	0.15	1.044
3.10	172	0.12	0.860
3.20	42	0.17	1.060
3.30	152	0.14	0.895
3.40	58	0.19	1.023
3.50	193	0.15	0.856
3.60	47	0.22	1.077
3.70	158	0.18	0.903
3.80	78	0.23	1.038
3.90	168	0.20	0.856
4.00	42	0.25	1.084
4.10	147	0.18	0.909
4.20	66	0.24	1.023
4.30	219	0.18	0.840
4.40	26	0.25	1.094
4.50	137	0.18	0.924
4.60	75	0.25	0.996
4.70	252	0.20	0.817
4.80	51	0.28	1.102
4.90	137	0.18	0.934
5.00	77	0.24	0.975
5.10	272	0.21	0.810
5.20	39	0.28	1.103
5.30	134	0.21	0.930
5.40	77	0.25	0.987
5.50	250	0.21	0.813
5.60	47	0.28	1.112
5.70	123	0.19	0.957
5.80	92	0.26	0.978
5.90	278	0.22	0.802
6.00	50	0.29	1.105
6.10	134	0.21	0.929
6.20	68	0.28	0.988
6.30	231	0.25	0.806
6.40	25	0.33	1.105
6.50	114	0.24	0.948
6.60	84	0.30	0.977
6.70	252	0.27	0.811
6.80	64	0.35	1.089
6.90	139	0.24	0.918
7.00	58	0.33	0.988
7.10	237	0.28	0.809
7.20	27	0.37	1.102
7.30	131	0.27	0.929
7.40	45	0.35	0.991
7.50	244	0.28	0.793
7.60	38	0.37	1.106
7.70	133	0.27	0.925
7.80	39	0.31	0.974
7.90	243	0.25	0.796
8.00	27	0.32	1.085
8.10	141	0.23	0.906
8.20	48	0.33	0.996
8.30	221	0.27	0.810
8.40	29	0.35	1.071
8.50	129	0.26	0.885
8.60	76	0.37	1.022
8.70	203	0.30	0.824
8.80	70	0.41	1.048
8.90	156	0.32	0.862
9.00	54	0.44	1.022
9.10	194	0.34	0.836
9.20	79	0.44	1.021
9.30	163	0.35	0.846
9.40	47	0.47	1.013
9.50	161	0.37	0.847
9.60	47	0.48	1.023
9.70	173	0.39	0.832
9.80	67	0.52	1.017
9.90	171	0.40	0.844
10.00	55	0.54	0.971
10.10	228	0.46	0.790
10.20	26	0.57	1.020
10.30	168	0.49	0.844
10.40	52	0.56	0.999
10.50	187	0.45	0.810
10.60	51	0.62	1.067
10.70	138	0.55	0.892
10.80	57	0.58	0.961
10.90	244	0.52	0.765
11.00	50	0.62	1.085
11.10	136	0.54	0.912
11.20	105	0.62	0.949
11.30	245	0.55	0.760
11.40	53	0.61	1.077
11.50	126	0.56	0.907
11.60	85	0.59	0.916
11.70	288	0.55	0.740
11.80	50	0.62	1.037
11.90	174	0.56	0.870
12.00	91	0.63	0.945
12.10	263	0.58	0.748
12.20	38	0.71	1.053
12.30	164	0.69	0.876
12.40	77	0.73	0.929
12.50	259	0.68	0.745
12.60	52	0.79	1.061
12.70	138	0.79	0.892
12.80	136	0.79	0.890
12.90	274	0.78	0.725
13.00	79	0.84	1.065
13.10	156	0.85	0.894
13.20	162	0.78	0.925
13.30	275	0.67	0.724
13.40	53	0.85	1.052
13.50	167	0.86	0.874
13.60	147	0.81	0.909
13.70	278	0.80	0.716
13.80	61	0.86	1.066
13.90	133	0.87	0.903
14.00	147	0.81	0.922
14.10	284	0.78	0.719
14.20	96	0.89	1.034
14.30	166	0.91	0.851
14.40	144	0.88	0.912
14.50	283	0.86	0.727
14.60	84	0.90	1.026
14.70	172	0.90	0.837
14.80	150	0.90	0.878
14.90	291	0.85	0.716
15.00	69	1.25	1.010
15.10	170	1.44	0.824
15.20	104	1.39	0.933
15.30	246	1.01	0.751
15.40	116	1.06	0.970
15.50	201	1.15	0.793
15.60	121	0.99	0.930
15.70	241	0.86	0.752
15.80	92	1.28	0.988
15.90	186	1.45	0.796
16.00	101	1.24	0.969
16.10	238	0.91	0.750
16.20	48	1.18	0.999
16.30	187	1.33	0.827
16.40	138	1.24	0.916
16.50	286	0.91	0.721
16.60	88	1.10	1.019
16.70	200	1.19	0.831
16.80	136	1.17	0.897
16.90	291	0.98	0.713
17.00	73	1.18	1.044
17.10	181	1.30	0.872
17.20	131	1.31	0.890
17.30	303	0.97	0.707
17.40	67	1.06	1.041
17.50	154	1.08	0.864
17.60	168	1.06	0.887
17.70	305	1.02	0.703
17.80	68	1.16	1.039
17.90	148	1.25	0.868
18.00	177	1.17	0.871
18.10	312	1.16	0.750
18.20	336	1.14	0.747
18.30	343	1.09	0.745
18.40	348	1.07	0.744
18.50	350	1.05	0.743
18.60	353	1.04	0.743
18.70	359	1.04	0.743
18.80	362	1.04	0.743
18.90	362	1.04	0.743

Experiment #43 begin 
- freq    = 5.00 Hz
- rho_int = 900.00 kg/m3
- rho_bed = 1200.00 kg/m3

t(s)	cont	z_int	E_pot
1.10	274	0.11	0.809
1.20	28	0.13	1.121
1.30	137	0.10	0.932
1.40	70	0.11	1.008
1.50	268	0.10	0.806
1.60	29	0.12	1.123
1.70	132	0.09	0.955
1.80	56	0.11	1.016
1.90	239	0.09	0.828
2.00	41	0.13	1.093
2.10	146	0.10	0.920
2.20	50	0.14	1.031
2.30	214	0.11	0.840
2.40	26	0.15	1.122
2.50	97	0.10	0.962
2.60	47	0.13	1.016
2.70	231	0.10	0.820
2.80	51	0.17	1.124
2.90	137	0.10	0.974
3.00	65	0.14	1.015
3.10	248	0.11	0.818
3.20	33	0.17	1.158
3.30	108	0.10	0.992
3.40	50	0.13	1.017
3.50	249	0.10	0.815
3.60	30	0.15	1.138
3.70	109	0.09	0.973
3.80	77	0.14	0.987
3.90	275	0.11	0.809
4.00	46	0.15	1.116
4.10	154	0.09	0.929
4.20	84	0.15	1.020
4.30	237	0.11	0.825
4.40	63	0.15	1.134
4.50	127	0.09	0.967
4.60	76	0.13	0.998
4.70	263	0.11	0.818
4.80	70	0.13	1.120
4.90	136	0.10	0.946
5.00	48	0.13	1.022
5.10	227	0.11	0.823
5.20	38	0.16	1.116
5.30	126	0.10	0.951
5.40	32	0.15	1.032
5.50	205	0.11	0.829
5.60	42	0.18	1.134
5.70	112	0.11	0.952
5.80	56	0.15	1.017
5.90	245	0.11	0.815
6.00	38	0.20	1.106
6.10	141	0.13	0.911
6.20	73	0.15	1.018
6.30	230	0.11	0.836
6.40	32	0.15	1.104
6.50	147	0.10	0.923
6.60	72	0.16	1.021
6.70	234	0.12	0.817
6.80	41	0.15	1.113
6.90	124	0.11	0.942
7.00	50	0.14	1.006
7.10	228	0.11	0.813
7.20	23	0.15	1.132
7.30	111	0.11	0.957
7.40	43	0.15	1.050
7.50	176	0.10	0.862
7.60	52	0.14	1.092
7.70	148	0.11	0.913
7.80	46	0.15	1.034
7.90	192	0.11	0.838
8.00	42	0.16	1.106
8.10	123	0.11	0.941
8.20	56	0.16	1.036
8.30	208	0.12	0.833
8.40	31	0.16	1.111
8.50	122	0.10	0.934
8.60	63	0.11	1.015
8.70	252	0.10	0.822
8.80	62	0.12	1.096
8.90	144	0.09	0.933
9.00	64	0.12	1.033
9.10	218	0.10	0.845
9.20	41	0.13	1.124
9.30	121	0.10	0.950
9.40	57	0.12	1.043
9.50	196	0.10	0.873
9.60	50	0.14	1.085
9.70	148	0.10	0.903
9.80	99	0.15	1.037
9.90	201	0.11	0.866
10.00	53	0.14	1.085
10.10	147	0.09	0.907
10.20	45	0.15	1.041
10.30	176	0.11	0.856
10.40	35	0.14	1.069
10.50	146	0.10	0.909
10.60	52	0.15	1.045
10.70	216	0.10	0.848
10.80	40	0.17	1.095
10.90	136	0.11	0.909
11.00	57	0.16	1.042
11.10	196	0.11	0.850
11.20	24	0.18	1.101
11.30	132	0.13	0.932
11.40	63	0.16	1.037
11.50	219	0.11	0.843
11.60	33	0.17	1.106
11.70	129	0.11	0.930
11.80	66	0.14	1.005
11.90	260	0.12	0.809
12.00	38	0.17	1.122
12.10	110	0.10	0.951
12.20	54	0.13	1.020
12.30	238	0.09	0.831
12.40	40	0.16	1.107
12.50	129	0.09	0.928
12.60	43	0.14	1.041
12.70	200	0.10	0.862
12.80	56	0.16	1.097
12.90	140	0.10	0.909
13.00	71	0.15	1.037
13.10	195	0.11	0.862
13.20	47	0.16	1.088
